Date,Open,High,Low,Close,Volume
2020-08-13,0.2849999964237213,0.2849999964237213,0.2800000011920929,0.2849999964237213,694500
2020-08-14,0.2849999964237213,0.2849999964237213,0.2800000011920929,0.2849999964237213,415000
2020-08-17,0.2800000011920929,0.28999999165534973,0.2800000011920929,0.2849999964237213,357200
2020-08-18,0.28999999165534973,0.29499998688697815,0.2849999964237213,0.2849999964237213,370600
2020-08-19,0.28999999165534973,0.29499998688697815,0.2849999964237213,0.28999999165534973,330000
2020-08-21,0.28999999165534973,0.28999999165534973,0.2849999964237213,0.2849999964237213,445100
2020-08-24,0.2849999964237213,0.29499998688697815,0.2849999964237213,0.28999999165534973,436400
2020-08-25,0.2849999964237213,0.2849999964237213,0.2849999964237213,0.2849999964237213,1079900
2020-08-26,0.2849999964237213,0.2849999964237213,0.2800000011920929,0.2849999964237213,679000
2020-08-27,0.2849999964237213,0.28999999165534973,0.2800000011920929,0.28999999165534973,1055900
2020-08-28,0.2849999964237213,0.28999999165534973,0.2849999964237213,0.28999999165534973,286000
2020-09-01,0.28999999165534973,0.28999999165534973,0.2849999964237213,0.28999999165534973,403900
2020-09-02,0.28999999165534973,0.29499998688697815,0.28999999165534973,0.29499998688697815,507100
2020-09-03,0.29499998688697815,0.3050000071525574,0.28999999165534973,0.3050000071525574,1004600
2020-09-04,0.29499998688697815,0.3050000071525574,0.29499998688697815,0.3050000071525574,288900
2020-09-07,0.3050000071525574,0.3149999976158142,0.30000001192092896,0.3149999976158142,236100
2020-09-08,0.3149999976158142,0.32499998807907104,0.3050000071525574,0.3100000023841858,1453100
2020-09-09,0.3050000071525574,0.3100000023841858,0.28999999165534973,0.28999999165534973,369100
2020-09-10,0.29499998688697815,0.30000001192092896,0.28999999165534973,0.30000001192092896,251700
2020-09-11,0.30000001192092896,0.30000001192092896,0.28999999165534973,0.30000001192092896,71400
2020-09-14,0.29499998688697815,0.30000001192092896,0.29499998688697815,0.30000001192092896,75900
2020-09-15,0.29499998688697815,0.3100000023841858,0.29499998688697815,0.3100000023841858,186000
2020-09-17,0.3100000023841858,0.3100000023841858,0.30000001192092896,0.3100000023841858,83100
2020-09-18,0.3100000023841858,0.3100000023841858,0.30000001192092896,0.30000001192092896,185000
2020-09-21,0.3050000071525574,0.3050000071525574,0.30000001192092896,0.3050000071525574,179100
2020-09-22,0.29499998688697815,0.3050000071525574,0.29499998688697815,0.3050000071525574,79800
2020-09-23,0.3050000071525574,0.3050000071525574,0.30000001192092896,0.3050000071525574,195700
2020-09-24,0.3050000071525574,0.3100000023841858,0.30000001192092896,0.3100000023841858,220200
2020-09-25,0.3050000071525574,0.3100000023841858,0.3050000071525574,0.3100000023841858,79000
2020-09-28,0.3100000023841858,0.3100000023841858,0.30000001192092896,0.3050000071525574,192200
2020-09-29,0.3050000071525574,0.3100000023841858,0.30000001192092896,0.3100000023841858,75000
2020-09-30,0.3199999928474426,0.3199999928474426,0.30000001192092896,0.3100000023841858,262800
2020-10-01,0.3100000023841858,0.3100000023841858,0.3100000023841858,0.3100000023841858,55000
2020-10-02,0.3100000023841858,0.3100000023841858,0.30000001192092896,0.3100000023841858,161600
2020-10-05,0.30000001192092896,0.3100000023841858,0.30000001192092896,0.3100000023841858,118300
2020-10-06,0.3100000023841858,0.3149999976158142,0.30000001192092896,0.3100000023841858,298500
2020-10-07,0.3149999976158142,0.3149999976158142,0.3050000071525574,0.3100000023841858,84500
2020-10-08,0.3100000023841858,0.3100000023841858,0.3050000071525574,0.3050000071525574,199100
2020-10-09,0.3100000023841858,0.3100000023841858,0.3100000023841858,0.3100000023841858,100
2020-10-12,0.3100000023841858,0.3100000023841858,0.30000001192092896,0.3100000023841858,275600
2020-10-13,0.3050000071525574,0.3100000023841858,0.3050000071525574,0.3100000023841858,121900
2020-10-14,0.3100000023841858,0.3149999976158142,0.3100000023841858,0.3149999976158142,101000
2020-10-15,0.3100000023841858,0.3149999976158142,0.3050000071525574,0.3149999976158142,140200
2020-10-16,0.3050000071525574,0.3149999976158142,0.3050000071525574,0.3050000071525574,263200
2020-10-19,0.3100000023841858,0.3100000023841858,0.3050000071525574,0.3050000071525574,437000
2020-10-20,0.3050000071525574,0.3100000023841858,0.30000001192092896,0.3050000071525574,169200
2020-10-21,0.3050000071525574,0.3050000071525574,0.30000001192092896,0.3050000071525574,184600
2020-10-22,0.30000001192092896,0.3050000071525574,0.30000001192092896,0.3050000071525574,159100
2020-10-23,0.3050000071525574,0.3100000023841858,0.30000001192092896,0.30000001192092896,186200
2020-10-26,0.30000001192092896,0.3050000071525574,0.30000001192092896,0.3050000071525574,31700
2020-10-27,0.3050000071525574,0.3050000071525574,0.30000001192092896,0.3050000071525574,75200
2020-10-28,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,120000
2020-10-30,0.30000001192092896,0.30000001192092896,0.29499998688697815,0.30000001192092896,275300
2020-11-02,0.29499998688697815,0.30000001192092896,0.2750000059604645,0.28999999165534973,495400
2020-11-03,0.28999999165534973,0.29499998688697815,0.28999999165534973,0.28999999165534973,165800
2020-11-04,0.2849999964237213,0.28999999165534973,0.2849999964237213,0.2849999964237213,450900
2020-11-05,0.28999999165534973,0.29499998688697815,0.2849999964237213,0.28999999165534973,841500
2020-11-06,0.29499998688697815,0.29499998688697815,0.29499998688697815,0.29499998688697815,306400
2020-11-09,0.29499998688697815,0.29499998688697815,0.28999999165534973,0.28999999165534973,419900
2020-11-10,0.28999999165534973,0.29499998688697815,0.28999999165534973,0.29499998688697815,788700
2020-11-11,0.29499998688697815,0.29499998688697815,0.28999999165534973,0.29499998688697815,1292400
2020-11-12,0.28999999165534973,0.29499998688697815,0.28999999165534973,0.28999999165534973,649700
2020-11-13,0.29499998688697815,0.29499998688697815,0.28999999165534973,0.29499998688697815,739600
2020-11-16,0.29499998688697815,0.30000001192092896,0.29499998688697815,0.29499998688697815,730600
2020-11-17,0.29499998688697815,0.3050000071525574,0.29499998688697815,0.30000001192092896,267300
2020-11-18,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,100500
2020-11-19,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,157900
2020-11-20,0.30000001192092896,0.30000001192092896,0.29499998688697815,0.30000001192092896,261500
2020-11-23,0.3050000071525574,0.3050000071525574,0.3050000071525574,0.3050000071525574,62900
2020-11-24,0.3050000071525574,0.3050000071525574,0.30000001192092896,0.3050000071525574,273200
2020-11-25,0.3050000071525574,0.3050000071525574,0.30000001192092896,0.3050000071525574,400300
2020-11-26,0.3149999976158142,0.3199999928474426,0.3100000023841858,0.3199999928474426,1119700
2020-11-27,0.3199999928474426,0.32499998807907104,0.3100000023841858,0.3100000023841858,251900
2020-11-30,0.3149999976158142,0.32499998807907104,0.3149999976158142,0.3149999976158142,952400
2020-12-01,0.3199999928474426,0.32499998807907104,0.3149999976158142,0.3149999976158142,530300
2020-12-02,0.3199999928474426,0.32499998807907104,0.3199999928474426,0.32499998807907104,462700
2020-12-03,0.32499998807907104,0.35499998927116394,0.32499998807907104,0.3499999940395355,2383600
2020-12-04,0.35499998927116394,0.36000001430511475,0.3400000035762787,0.3449999988079071,1586000
2020-12-07,0.3499999940395355,0.35499998927116394,0.3400000035762787,0.3499999940395355,868500
2020-12-08,0.3449999988079071,0.35499998927116394,0.33000001311302185,0.3449999988079071,1646000
2020-12-09,0.3400000035762787,0.3499999940395355,0.33500000834465027,0.3449999988079071,551400
2020-12-10,0.3400000035762787,0.3449999988079071,0.3400000035762787,0.3449999988079071,249300
2020-12-11,0.3449999988079071,0.3499999940395355,0.3449999988079071,0.3449999988079071,354600
2020-12-14,0.3449999988079071,0.36000001430511475,0.3449999988079071,0.35499998927116394,712000
2020-12-15,0.35499998927116394,0.35499998927116394,0.3449999988079071,0.3499999940395355,742500
2020-12-16,0.3449999988079071,0.3449999988079071,0.32499998807907104,0.33000001311302185,1632600
2020-12-17,0.33000001311302185,0.33000001311302185,0.32499998807907104,0.32499998807907104,982500
2020-12-18,0.33000001311302185,0.33000001311302185,0.3199999928474426,0.3199999928474426,438800
2020-12-21,0.32499998807907104,0.32499998807907104,0.3149999976158142,0.32499998807907104,472500
2020-12-22,0.3199999928474426,0.32499998807907104,0.3149999976158142,0.3149999976158142,520000
2020-12-23,0.3149999976158142,0.3199999928474426,0.3050000071525574,0.3149999976158142,1640700
2020-12-24,0.3149999976158142,0.3149999976158142,0.3050000071525574,0.3050000071525574,807400
2020-12-28,0.3100000023841858,0.3149999976158142,0.3100000023841858,0.3149999976158142,463100
2020-12-29,0.3199999928474426,0.33000001311302185,0.3199999928474426,0.3199999928474426,319900
2020-12-30,0.32499998807907104,0.32499998807907104,0.3199999928474426,0.3199999928474426,75000
2020-12-31,0.32499998807907104,0.32499998807907104,0.3199999928474426,0.32499998807907104,273200
2021-01-04,0.32499998807907104,0.32499998807907104,0.3100000023841858,0.3100000023841858,239200
2021-01-05,0.3100000023841858,0.3149999976158142,0.3100000023841858,0.3149999976158142,75200
2021-01-06,0.3149999976158142,0.3199999928474426,0.3100000023841858,0.3100000023841858,200500
2021-01-07,0.3149999976158142,0.3149999976158142,0.30000001192092896,0.3100000023841858,1093400
2021-01-08,0.30000001192092896,0.3100000023841858,0.30000001192092896,0.3050000071525574,388300
2021-01-11,0.30000001192092896,0.30000001192092896,0.29499998688697815,0.30000001192092896,403100
2021-01-12,0.28999999165534973,0.30000001192092896,0.28999999165534973,0.30000001192092896,148700
2021-01-13,0.29499998688697815,0.3050000071525574,0.29499998688697815,0.3050000071525574,78300
2021-01-14,0.30000001192092896,0.3050000071525574,0.30000001192092896,0.3050000071525574,368000
2021-01-15,0.3100000023841858,0.3100000023841858,0.30000001192092896,0.3100000023841858,150800
2021-01-18,0.30000001192092896,0.3050000071525574,0.30000001192092896,0.3050000071525574,83700
2021-01-19,0.30000001192092896,0.3100000023841858,0.30000001192092896,0.3100000023841858,35000
2021-01-20,0.3100000023841858,0.3100000023841858,0.30000001192092896,0.3050000071525574,85000
2021-01-21,0.3100000023841858,0.3100000023841858,0.30000001192092896,0.30000001192092896,588000
2021-01-22,0.3050000071525574,0.3050000071525574,0.30000001192092896,0.30000001192092896,377700
2021-01-25,0.30000001192092896,0.30000001192092896,0.29499998688697815,0.30000001192092896,98000
2021-01-26,0.30000001192092896,0.30000001192092896,0.29499998688697815,0.30000001192092896,177900
2021-01-27,0.29499998688697815,0.30000001192092896,0.29499998688697815,0.30000001192092896,96300
2021-01-29,0.29499998688697815,0.30000001192092896,0.29499998688697815,0.30000001192092896,89300
2021-02-02,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,28800
2021-02-03,0.3050000071525574,0.3050000071525574,0.29499998688697815,0.3050000071525574,60100
2021-02-04,0.3050000071525574,0.3050000071525574,0.30000001192092896,0.3050000071525574,144500
2021-02-05,0.3050000071525574,0.3050000071525574,0.3050000071525574,0.3050000071525574,53000
2021-02-08,0.3100000023841858,0.3100000023841858,0.3050000071525574,0.3050000071525574,65400
2021-02-09,0.3050000071525574,0.3050000071525574,0.30000001192092896,0.3050000071525574,50100
2021-02-10,0.30000001192092896,0.3050000071525574,0.30000001192092896,0.3050000071525574,139100
2021-02-11,0.30000001192092896,0.3050000071525574,0.30000001192092896,0.3050000071525574,44100
2021-02-15,0.3050000071525574,0.3100000023841858,0.30000001192092896,0.30000001192092896,324300
2021-02-16,0.3050000071525574,0.3100000023841858,0.30000001192092896,0.3050000071525574,368000
2021-02-17,0.3050000071525574,0.3100000023841858,0.3050000071525574,0.3100000023841858,140000
2021-02-18,0.3100000023841858,0.3100000023841858,0.3050000071525574,0.3050000071525574,216000
2021-02-19,0.3050000071525574,0.3100000023841858,0.3050000071525574,0.3100000023841858,127100
2021-02-22,0.3149999976158142,0.3199999928474426,0.3050000071525574,0.3050000071525574,354200
2021-02-23,0.3050000071525574,0.3100000023841858,0.3050000071525574,0.3100000023841858,40100
2021-02-24,0.3100000023841858,0.3100000023841858,0.3050000071525574,0.3050000071525574,242400
2021-02-25,0.3050000071525574,0.3100000023841858,0.3050000071525574,0.3100000023841858,135500
2021-02-26,0.3100000023841858,0.3100000023841858,0.30000001192092896,0.30000001192092896,245000
2021-03-01,0.30000001192092896,0.3050000071525574,0.30000001192092896,0.30000001192092896,614800
2021-03-02,0.30000001192092896,0.3050000071525574,0.30000001192092896,0.3050000071525574,462000
2021-03-03,0.3050000071525574,0.3050000071525574,0.30000001192092896,0.30000001192092896,239100
2021-03-04,0.30000001192092896,0.3050000071525574,0.30000001192092896,0.3050000071525574,290100
2021-03-05,0.3050000071525574,0.3149999976158142,0.3050000071525574,0.3050000071525574,149700
2021-03-08,0.3050000071525574,0.3149999976158142,0.3050000071525574,0.3100000023841858,401000
2021-03-09,0.3100000023841858,0.33000001311302185,0.3100000023841858,0.33000001311302185,2444700
2021-03-10,0.33000001311302185,0.3400000035762787,0.3199999928474426,0.33500000834465027,2200300
2021-03-11,0.3400000035762787,0.3400000035762787,0.33500000834465027,0.33500000834465027,1139200
2021-03-12,0.3400000035762787,0.3400000035762787,0.33000001311302185,0.33500000834465027,1447800
2021-03-15,0.3400000035762787,0.44999998807907104,0.33500000834465027,0.44999998807907104,9020000
2021-03-16,0.46000000834465027,0.4699999988079071,0.38499999046325684,0.4099999964237213,9466800
2021-03-17,0.4099999964237213,0.4099999964237213,0.3799999952316284,0.39500001072883606,1281000
2021-03-18,0.4050000011920929,0.4099999964237213,0.4000000059604645,0.4050000011920929,2053100
2021-03-19,0.41999998688697815,0.4449999928474426,0.38999998569488525,0.4050000011920929,7853800
2021-03-22,0.4099999964237213,0.4099999964237213,0.38499999046325684,0.39500001072883606,1574300
2021-03-23,0.38999998569488525,0.4000000059604645,0.3700000047683716,0.3799999952316284,1757100
