Date,Open,High,Low,Close,Volume
,0257.KL,0257.KL,0257.KL,0257.KL,0257.KL
2022-08-05,0.19027737090380714,0.21745985439030605,0.19027737090380714,0.20386861264705658,85547100
2022-08-08,0.2083990331632156,0.21745985188660436,0.20386861029983627,0.21292944252490997,24233200
2022-08-09,0.21292942598054443,0.22652066651128913,0.20839901697085747,0.22199025750160217,18203100
2022-08-10,0.22199027474998367,0.22652068411167806,0.2083990331632156,0.21292944252490997,15712200
2022-08-11,0.21292943690894728,0.2355814966216615,0.21292943690894728,0.23105108737945557,30351700
2022-08-12,0.22652066651128913,0.2310510755209761,0.2174598349902314,0.22199025750160217,9704200
2022-08-15,0.22199026523180587,0.23105108356669796,0.21745984256267548,0.21745984256267548,6059000
2022-08-16,0.21745984256267548,0.22652067439925191,0.21292943339522943,0.21745984256267548,7711500
2022-08-17,0.21745985439030605,0.2219902773058459,0.1993382032332018,0.20386861264705658,14717000
2022-08-18,0.2038686048438484,0.2129294368264336,0.19933819560339808,0.20839902758598328,4450100
2022-08-19,0.20839903556259645,0.20839903556259645,0.1993382032332018,0.20386861264705658,4123500
2022-08-22,0.2038686010829531,0.2038686010829531,0.19480778276920319,0.19480778276920319,4346800
2022-08-23,0.19480778276920319,0.19933819192607816,0.19027736011064394,0.19480778276920319,2504500
2022-08-24,0.1948077915764475,0.21745985188660436,0.1948077915764475,0.21292944252490997,8550100
2022-08-25,0.21745984606688393,0.21745984606688393,0.2038686048438484,0.20839902758598328,1825400
2022-08-26,0.20839902758598328,0.2129294368264336,0.19933819560339808,0.20839902758598328,3706200
2022-08-29,0.20839903556259645,0.20839903556259645,0.1993382032332018,0.20386861264705658,3860400
2022-08-30,0.20386861264705658,0.20839903556259645,0.20386861264705658,0.20386861264705658,573000
2022-09-01,0.20386861264705658,0.20386861264705658,0.194807793819347,0.20386861264705658,1655600
2022-09-02,0.2038686010829531,0.2038686010829531,0.19480778276920319,0.19480778276920319,1360400
2022-09-05,0.19480778276920319,0.19933819192607816,0.19027736011064394,0.19480778276920319,2115200
2022-09-06,0.19480778276920319,0.20839902374151234,0.18121654179689403,0.19480778276920319,14936600
2022-09-07,0.19480776917325268,0.19480776917325268,0.1857469379901886,0.1857469379901886,1446600
2022-09-08,0.18574695848960093,0.1948077906726369,0.18574695848960093,0.1902773678302765,3569500
2022-09-09,0.194807793819347,0.20386861264705658,0.18574696148995234,0.20386861264705658,5231500
2022-09-12,0.1993382032332018,0.20839903556259645,0.194807793819347,0.20386861264705658,7262200
2022-09-13,0.19933819192607816,0.2038686010829531,0.19027736011064394,0.19480778276920319,4750000
2022-09-14,0.19027735392874198,0.22199025750160217,0.19027735392874198,0.22199025750160217,17852700
2022-09-15,0.22199025750160217,0.2310510755209761,0.21292942598054443,0.22199025750160217,23353400
2022-09-19,0.21745984606688393,0.2219902688090188,0.2038686048438484,0.20839902758598328,5756800
2022-09-20,0.20839903556259645,0.21745985439030605,0.20386861264705658,0.20386861264705658,3525500
2022-09-21,0.2038686048438484,0.2129294368264336,0.19933819560339808,0.20839902758598328,5418400
2022-09-22,0.20386861029983627,0.21745985188660436,0.20386861029983627,0.21292944252490997,5565200
2022-09-23,0.21745984606688393,0.2219902688090188,0.20839902758598328,0.20839902758598328,5181000
2022-09-26,0.20839903556259645,0.20839903556259645,0.20386861264705658,0.20386861264705658,702700
2022-09-27,0.20386861029983627,0.21745985188660436,0.20386861029983627,0.21292944252490997,5110300
2022-09-28,0.2129294368264336,0.21745984606688393,0.19933819560339808,0.20839902758598328,4606100
2022-09-29,0.20839903556259645,0.21292944497645125,0.1993382032332018,0.20386861264705658,2975900
